date,peak_load,valley_load,load_range,mean_load,std_load,load_factor,peak_time,valley_time,morning_mean,afternoon_mean,night_mean
2025-02-22,100.0,58.32,41.68,77.23916666666668,10.355434847325002,0.7723916666666668,23:00:00,02:30:00,82.00000000000003,70.824,88.54799999999999
2025-02-23,322.48,58.64,263.84000000000003,142.7225,85.71969473384257,0.44257783428429665,06:45:00,17:15:00,272.21599999999995,131.212,79.132
2025-02-24,760.48,59.76,700.72,260.86999999999995,211.80121675511535,0.3430333473595623,07:00:00,22:15:00,568.932,339.352,81.53200000000001
2025-02-25,666.88,58.0,608.88,220.2008333333333,191.97315180523316,0.3301955874120281,07:00:00,00:30:00,509.34399999999994,272.852,80.85199999999999
2025-02-26,633.92,54.16,579.76,204.52583333333322,169.9252344301468,0.3226366628806998,07:00:00,22:30:00,448.5359999999999,269.06000000000006,78.38
2025-02-27,489.28,53.84,435.43999999999994,183.585,136.09036220951057,0.3752146010464356,08:30:00,23:45:00,362.81200000000007,262.96399999999994,82.01599999999999
2025-02-28,539.84,54.72,485.12,220.1675000000001,170.7431149263034,0.4078384336099587,08:00:00,00:15:00,430.53199999999987,352.492,82.15200000000002
2025-03-01,87.28,44.64,42.64,63.88083333333335,9.706413687179559,0.7319068897036359,06:00:00,15:15:00,67.53999999999999,51.472,63.092
2025-03-02,340.64,57.2,283.44,132.70250000000001,85.44063883311343,0.38956816580554254,06:30:00,15:30:00,272.332,115.47999999999999,69.22
2025-03-03,727.28,54.88,672.4,229.3075000000001,195.53059350339393,0.3152946595534046,07:30:00,22:45:00,521.26,285.344,75.272
2025-03-04,589.2,54.56,534.6400000000001,204.55416666666665,164.70321623847622,0.3471727200724145,07:00:00,00:00:00,437.8959999999999,267.12800000000004,91.756
2025-03-05,692.8,58.24,634.56,233.89750000000006,190.69440368792874,0.33761186489607403,07:45:00,22:30:00,508.97599999999994,302.344,85.24
2025-03-06,644.16,58.56,585.5999999999999,218.82083333333324,179.5537805705939,0.3396995052988904,07:00:00,01:45:00,485.35600000000005,279.608,85.708
2025-03-07,564.32,68.08,496.24000000000007,221.20666666666662,166.39875411139525,0.3919879973537472,07:00:00,22:30:00,435.52799999999996,342.43199999999996,79.32
2025-03-08,122.32,69.68,52.639999999999986,91.17333333333335,10.883879597263068,0.7453673424896448,23:00:00,14:45:00,96.87999999999998,79.71200000000002,95.64399999999999
2025-03-09,354.16,87.12,267.04,173.17333333333332,85.22421611214634,0.4889692041261952,05:15:00,13:30:00,292.02,129.76000000000002,117.67599999999997
2025-03-10,710.0,72.24,637.76,261.14750000000004,201.76706455451884,0.3678133802816902,06:15:00,21:45:00,552.4,292.1920000000001,82.948
2025-03-11,726.56,78.56,648.0,264.24583333333334,208.40249777100314,0.3636944413858915,07:00:00,00:00:00,568.2080000000001,294.708,96.688
2025-03-12,755.52,92.48,663.04,276.60750000000013,213.92688366773706,0.3661153907242696,06:30:00,22:30:00,590.536,305.65600000000006,108.54399999999998
2025-03-13,765.92,54.96,710.9599999999999,260.9691666666667,211.25581331729282,0.34072640310563335,06:00:00,22:30:00,583.1519999999998,250.144,78.75200000000001
2025-03-14,491.36,52.88,438.48,184.80916666666667,142.26500135249205,0.37611764626071853,06:30:00,22:00:00,388.53200000000004,205.416,70.91199999999999
2025-03-15,69.6,44.88,24.71999999999999,55.53833333333335,6.197017732097415,0.7979645593869734,23:30:00,12:00:00,52.54799999999999,48.83200000000001,60.80399999999999
2025-03-16,284.4,67.04,217.35999999999996,136.16083333333333,74.39671344844358,0.4787652367557431,05:30:00,15:45:00,244.78000000000003,103.728,94.916
2025-03-17,849.84,70.48,779.36,282.6791666666668,233.65318846379617,0.33262633750666804,07:00:00,21:45:00,639.248,277.27200000000005,85.27999999999997
2025-03-18,796.24,53.36,742.88,245.61999999999992,214.02596816372784,0.30847483170903234,06:30:00,22:00:00,574.6120000000001,234.23200000000003,77.16
2025-03-19,591.44,53.12,538.32,193.00249999999997,160.4725530950452,0.32632642364398745,07:00:00,23:30:00,431.7039999999999,208.33999999999997,72.29599999999998
2025-03-20,441.76,55.68,386.08,190.16583333333332,131.99849708607468,0.4304731830254738,06:45:00,01:30:00,365.996,253.88399999999996,77.03999999999999
2025-03-21,305.76,50.56,255.2,166.92416666666662,100.47139478391131,0.5459319945927088,11:30:00,00:15:00,278.33199999999994,231.12400000000002,67.06800000000001
2025-03-22,68.56,43.68,24.880000000000003,54.74083333333334,4.789268632587623,0.7984368922598212,05:45:00,15:30:00,53.760000000000005,49.588,56.544000000000004
2025-03-23,228.8,49.2,179.60000000000002,102.0741666666667,62.21501026646337,0.44612835081585095,07:15:00,16:00:00,191.69199999999998,78.51199999999999,63.27199999999999
2025-03-24,480.72,58.16,422.56000000000006,187.60000000000002,140.90668589717922,0.3902479613912465,07:15:00,01:15:00,390.28800000000007,219.792,78.52400000000002
2025-03-25,455.2,52.24,402.96,173.57666666666668,129.40318930964867,0.3813195664909198,08:00:00,01:45:00,361.00000000000006,197.816,73.528
2025-03-26,491.68,51.36,440.32,183.52250000000004,142.68268497466312,0.37325597949886113,06:00:00,23:30:00,395.54400000000004,206.50399999999996,72.22400000000002
2025-03-27,570.88,51.76,519.12,202.05083333333337,171.66446630850095,0.3539287299140509,07:00:00,01:15:00,465.744,220.24,70.04400000000001
2025-03-28,554.4,50.64,503.76,192.9941666666666,157.7559669580748,0.3481135762385761,06:15:00,23:30:00,422.956,209.112,67.65199999999999
2025-03-29,64.08,39.92,24.159999999999997,50.01500000000001,5.67000232061588,0.7805087390761549,19:00:00,14:45:00,47.08,44.79600000000001,53.604
2025-03-30,227.92,50.16,177.76,103.5291666666667,64.21447103126026,0.4542346729846731,07:00:00,02:00:00,197.992,82.412,63.036
2025-03-31,496.56,56.96,439.6,173.86583333333328,133.56296114107357,0.3501406342301701,06:00:00,23:30:00,375.21200000000005,189.90399999999997,71.60000000000002
2025-04-01,311.76,55.92,255.83999999999997,140.34499999999994,85.42948432232832,0.4501700025660763,06:30:00,04:00:00,248.26799999999997,178.14000000000001,72.232
2025-04-02,297.2,54.8,242.39999999999998,143.10416666666663,92.18627448546108,0.4815079632122027,13:00:00,22:30:00,230.02800000000002,215.416,69.06400000000001
2025-04-03,315.44,54.72,260.72,143.84166666666667,93.35870073811425,0.4560032547129935,13:00:00,00:15:00,236.984,215.224,68.82000000000001
2025-04-04,297.12,55.52,241.6,138.81499999999997,85.59483098018427,0.4672018039849218,11:00:00,02:15:00,217.64400000000006,203.824,69.572
2025-04-05,88.8,55.52,33.279999999999994,67.14083333333335,8.048829881177783,0.7560904654654657,22:45:00,09:15:00,60.475999999999985,62.964,77.472
2025-04-06,319.52,48.88,270.64,122.69499999999995,78.50539451796323,0.38399787180771144,05:30:00,16:15:00,231.79599999999996,81.96000000000001,63.024
2025-04-07,641.84,57.68,584.1600000000001,208.78250000000006,176.19839428744433,0.32528745481740007,06:00:00,23:45:00,486.63599999999985,205.21600000000004,71.388
2025-04-08,602.4,55.52,546.88,196.02666666666653,158.64099759929104,0.32540947321823793,06:30:00,21:15:00,420.87999999999994,229.67600000000002,71.61600000000001
2025-04-09,368.08,50.0,318.08,161.96666666666667,113.77297826134347,0.4400311526479751,06:30:00,04:15:00,304.78,219.7680000000001,69.63999999999999
2025-04-10,364.8,50.48,314.32,162.25,115.40984002560977,0.4447642543859649,12:00:00,23:15:00,284.136,240.448,69.332
2025-04-11,328.56,48.16,280.4,157.26333333333332,109.32060887871982,0.47864418472526576,11:45:00,22:30:00,273.18,231.32800000000003,69.75600000000001
2025-04-12,61.36,39.68,21.68,49.02750000000001,5.333348706118196,0.7990140156453718,01:30:00,09:45:00,45.708,43.952000000000005,51.672000000000004
2025-04-13,164.4,47.28,117.12,88.38250000000001,46.80852781053334,0.5376064476885645,09:30:00,03:45:00,153.44000000000003,73.884,60.396000000000015
2025-04-14,302.64,53.6,249.04,147.48749999999998,97.84914504104346,0.487336439333862,10:45:00,23:30:00,272.612,187.484,67.3
2025-04-15,355.04,52.32,302.72,159.16916666666665,109.59224582314847,0.4483133355866005,07:00:00,03:45:00,299.45199999999994,208.38400000000001,71.34799999999998
2025-04-16,411.84,51.04,360.79999999999995,159.26833333333335,111.69394633425436,0.38672380859880867,07:45:00,22:15:00,311.616,204.61200000000002,69.96000000000001
2025-04-17,360.96,50.8,310.15999999999997,199.2716666666668,118.74120535780558,0.5520602467494093,12:00:00,02:15:00,284.1040000000001,323.904,118.13600000000001
2025-04-18,362.88,59.36,303.52,174.46583333333328,122.35362919072058,0.48078106628453837,11:00:00,02:45:00,301.82000000000005,254.26399999999995,77.0
2025-04-19,73.84,50.32,23.520000000000003,61.57500000000002,5.647346465842445,0.8338976164680392,01:00:00,14:15:00,56.56,57.2,65.40400000000002
2025-04-20,176.8,49.84,126.96000000000001,90.13166666666667,40.6620826521962,0.5097944947209653,11:00:00,16:15:00,143.39199999999997,76.268,64.47600000000001
2025-04-21,390.8,53.6,337.2,172.89416666666668,124.5846384690189,0.4424108665984306,07:00:00,23:00:00,344.54400000000004,210.536,72.424
2025-04-22,404.32,51.76,352.56,171.13750000000005,126.28215650093374,0.4232724079936685,07:45:00,03:00:00,347.8,205.948,72.34400000000001
2025-04-23,410.32,51.04,359.28,174.1250000000001,130.35513794004598,0.42436391109378074,07:45:00,22:15:00,357.43999999999994,220.11600000000004,68.89199999999997
